session,ts_ms,gross_bps
20260818-190746,1787080076781,-0.0
20260818-190746,1787080076659,-0.0
20260818-190746,1787080076883,-0.0
20260818-190746,1787080076985,-0.0
20260818-190746,1787080077087,-0.0
20260818-190746,1787080077189,-0.0
20260818-190746,1787080077291,-0.0
20260818-190746,1787080077393,-0.0
20260818-190746,1787080077495,-0.0
20260818-190746,1787080077597,-0.0
20260818-190746,1787080077699,-0.0
20260818-190746,1787080077801,-0.0
20260818-190746,1787080077903,-0.0
20260818-190746,1787080078005,-0.0
20260818-190746,1787080078107,-0.0
20260818-190746,1787080078209,-0.0
20260818-190746,1787080078311,-0.0
20260818-190746,1787080078247,-0.0
20260818-190746,1787080078413,-0.0
20260818-190746,1787080078515,-0.0
20260818-190746,1787080078617,-0.0
20260818-190746,1787080078719,-0.0
20260818-190746,1787080078571,-0.0
20260818-190746,1787080078821,-0.0
20260818-190746,1787080078923,-0.0
20260818-190746,1787080079025,-0.0
20260818-190746,1787080079127,-0.0
20260818-190746,1787080079229,-0.0
20260818-190746,1787080079331,-0.0
20260818-190746,1787080079433,-0.0
20260818-190746,1787080079319,-0.0
20260818-190746,1787080079535,-0.0
20260818-190746,1787080079637,-0.0
20260818-190746,1787080079739,-0.0
20260818-190746,1787080079841,-0.0
20260818-190746,1787080079772,-0.0
20260818-190746,1787080079943,-0.0
20260818-190746,1787080080045,-0.0
20260818-190746,1787080079921,-0.0
20260818-190746,1787080080147,-0.0
20260818-190746,1787080080043,-0.0
20260818-190746,1787080080249,-0.0
20260818-190746,1787080080351,-0.0
20260818-190746,1787080080453,-0.0
20260818-190746,1787080080408,-0.0
20260818-190746,1787080080555,-0.0
20260818-190746,1787080080657,-0.0
20260818-190746,1787080080527,-0.0
20260818-190746,1787080080759,-0.0
20260818-190746,1787080080861,-0.0
20260818-190746,1787080080963,-0.0
20260818-190746,1787080081065,-0.0
20260818-190746,1787080081167,-0.0
20260818-190746,1787080081269,-0.0
20260818-190746,1787080081371,-0.0
20260818-190746,1787080081473,-0.0
20260818-190746,1787080081575,-0.0
20260818-190746,1787080081509,-0.0
20260818-190746,1787080081677,-0.0
20260818-190746,1787080081779,-0.0
20260818-190746,1787080081656,-0.0
20260818-190746,1787080081881,-0.0
20260818-190746,1787080081792,-0.0
20260818-190746,1787080081983,-0.0
20260818-190746,1787080082085,-0.0
20260818-190746,1787080081996,-0.0
20260818-190746,1787080082187,-0.0
20260818-190746,1787080082160,-0.0
20260818-190746,1787080082289,-0.0
20260818-190746,1787080082391,-0.0
20260818-190746,1787080082265,-0.0
20260818-190746,1787080082493,-0.0
20260818-190746,1787080082595,-0.0
20260818-190746,1787080082534,-0.0
20260818-190746,1787080082697,-0.0
20260818-190746,1787080082634,-0.0
20260818-190746,1787080082799,-0.0
20260818-190746,1787080082734,-0.0
20260818-190746,1787080082901,-0.0
20260818-190746,1787080083003,-0.0
20260818-190746,1787080083105,-0.0
20260818-190746,1787080083207,-0.0
20260818-190746,1787080083309,-0.0
20260818-190746,1787080083411,-0.0
20260818-190746,1787080083513,-0.0
20260818-190746,1787080083615,-0.0
20260818-190746,1787080083717,-0.0
20260818-190746,1787080083819,-0.0
20260818-190746,1787080083921,-0.0
20260818-190746,1787080083869,-0.0
20260818-190746,1787080084023,-0.0
20260818-190746,1787080084125,-0.0
20260818-190746,1787080084017,-0.0
20260818-190823,1787080115235,-0.0
20260818-190823,1787080115227,-0.0
20260818-190823,1787080115337,-0.0
20260818-190823,1787080115439,-0.0
20260818-190823,1787080115299,-0.0
20260818-190823,1787080115541,-0.0
20260818-190823,1787080115643,-0.0
20260818-190823,1787080115577,-0.0
20260818-190823,1787080115745,-0.0
20260818-190823,1787080115847,-0.0
20260818-190823,1787080115949,-0.0
20260818-190823,1787080115816,-0.0
20260818-190823,1787080116051,-0.0
20260818-190823,1787080116153,-0.0
20260818-190823,1787080116060,-0.0
20260818-190823,1787080116255,-0.0
20260818-190823,1787080116357,-0.0
20260818-190823,1787080116404,-0.0
20260818-190823,1787080116459,-0.0
20260818-190823,1787080116561,-0.0
20260818-190823,1787080116426,-0.0
20260818-190823,1787080116663,-0.0
20260818-190823,1787080116765,-0.0
20260818-190823,1787080116867,-0.0
20260818-190823,1787080116969,-0.0
20260818-190823,1787080117071,-0.0
20260818-190823,1787080117013,-0.0
20260818-190823,1787080117173,-0.0
20260818-190823,1787080117275,-0.0
20260818-190823,1787080117377,-0.0
20260818-190823,1787080117479,-0.0
20260818-190823,1787080117581,-0.0
20260818-190823,1787080117683,-0.0
20260818-190823,1787080117572,-0.0
20260818-190823,1787080117785,-0.0
20260818-190823,1787080117887,-0.0
20260818-190823,1787080117989,-0.0
20260818-190823,1787080118091,-0.0
20260818-190823,1787080118193,-0.0
20260818-190823,1787080118048,-0.0
20260818-190823,1787080118295,-0.0
20260818-190823,1787080118227,-0.0
20260818-190823,1787080118397,-0.0
20260818-190823,1787080118499,-0.0
20260818-190823,1787080118601,-0.0
20260818-190823,1787080118556,-0.0
20260818-190823,1787080118703,-0.0
20260818-190823,1787080118805,-0.0
20260818-190823,1787080118692,-0.0
20260818-190823,1787080118907,-0.0
20260818-190823,1787080119009,-0.0
20260818-190823,1787080119111,-0.0
20260818-190823,1787080119213,-0.0
20260818-190823,1787080126557,-0.0
20260818-190823,1787080126537,-0.0
20260818-190823,1787080126659,-0.0
20260818-190823,1787080126761,-0.0
20260818-190823,1787080126657,-0.0
20260818-190823,1787080126863,-0.0
20260818-190823,1787080126965,-0.0
20260818-190823,1787080127067,-0.0
20260818-190823,1787080127001,-0.0
20260818-190823,1787080127169,-0.0
20260818-190823,1787080127271,-0.0
20260818-190823,1787080127373,-0.0
20260818-190823,1787080127266,-0.0
20260818-190823,1787080127475,-0.0
20260818-190823,1787080127577,-0.0
20260818-190823,1787080127520,-0.0
20260818-190823,1787080127679,-0.0
20260818-190823,1787080127781,-0.0
20260818-190823,1787080127883,-0.0
20260818-190823,1787080127985,-0.0
20260818-190823,1787080127875,-0.0
20260818-190823,1787080128087,-0.0
20260818-190823,1787080128189,-0.0
20260818-190823,1787080128291,-0.0
20260818-190823,1787080128393,-0.0
20260818-190823,1787080128495,-0.0
20260818-190823,1787080128597,-0.0
20260818-190823,1787080128501,-0.0
20260818-190823,1787080128699,-0.0
20260818-190823,1787080128801,-0.0
20260818-190823,1787080128903,-0.0
20260818-190823,1787080129005,-0.0
20260818-190823,1787080129107,-0.0
20260818-190823,1787080129209,-0.0
20260818-190823,1787080129079,-0.0
20260818-190823,1787080129311,-0.0
20260818-190823,1787080129413,-0.0
20260818-190823,1787080129515,-0.0
20260818-190823,1787080129617,-0.0
20260818-190823,1787080129719,-0.0
20260818-190823,1787080129729,-0.0
20260818-190823,1787080129732,-0.0
20260818-190823,1787080129821,-0.0
20260818-190823,1787080129732,-0.0
20260818-190823,1787080129923,-0.0
20260818-190823,1787080130025,-0.0
20260818-190823,1787080130127,-0.0
20260818-190823,1787080130229,-0.0
20260818-190823,1787080130331,-0.0
20260818-190823,1787080130433,-0.0
20260818-190823,1787080130535,-0.0
20260818-190823,1787080130426,-0.0
20260818-190823,1787080130637,-0.0
20260818-190823,1787080130739,-0.0
20260818-190823,1787080130841,-0.0
20260818-190823,1787080130943,-0.0
20260818-190823,1787080130839,-0.0
20260818-190823,1787080131045,-0.0
20260818-190823,1787080131147,-0.0
20260818-190823,1787080131249,-0.0
20260818-190823,1787080131351,-0.0
20260818-190823,1787080131453,-0.0
20260818-190823,1787080131319,-0.0
20260818-190823,1787080131555,-0.0
20260818-190823,1787080131657,-0.0
20260818-190823,1787080131759,-0.0
20260818-190823,1787080131861,-0.0
20260818-190823,1787080131963,-0.0
20260818-190823,1787080131909,-0.0
20260818-190823,1787080132065,-0.0
20260818-190823,1787080132167,-0.0
20260818-190823,1787080132269,-0.0
20260818-190823,1787080132371,-0.0
20260818-190823,1787080132473,-0.0
20260818-190823,1787080132575,-0.0
20260818-190823,1787080132496,-0.0
20260818-190823,1787080132677,-0.0
20260818-190823,1787080132779,-0.0
20260818-190823,1787080132881,-0.0
20260818-190823,1787080132983,-0.0
20260818-190823,1787080132916,-0.0
20260818-190823,1787080132982,-0.0
20260818-190823,1787080133085,-0.0
20260818-190823,1787080133187,-0.0
20260818-190823,1787080133055,-0.0
20260818-190823,1787080133289,-0.0
20260818-190823,1787080133184,-0.0
20260818-190823,1787080133391,-0.0
20260818-190823,1787080133493,-0.0
20260818-190823,1787080133595,-0.0
20260818-190823,1787080133697,-0.0
20260818-190823,1787080133598,-0.0
20260818-190823,1787080133799,-0.0
20260818-190823,1787080133901,-0.0
20260818-190823,1787080134003,-0.0
20260818-190823,1787080134105,-0.0
20260818-190823,1787080134207,-0.0
20260818-190823,1787080134309,-0.0
20260818-190823,1787080134217,-0.0
20260818-190823,1787080134411,-0.0
20260818-190823,1787080134513,-0.0
20260818-190823,1787080134615,-0.0
20260818-190823,1787080134717,-0.0
20260818-190823,1787080134819,-0.0
20260818-190823,1787080134921,-0.0
20260818-190823,1787080134828,-0.0
20260818-190823,1787080135023,-0.0
20260818-190823,1787080135125,-0.0
20260818-190823,1787080135004,-0.0
20260818-190823,1787080135227,-0.0
20260818-190823,1787080135154,-0.0
20260818-190823,1787080135329,-0.0
20260818-190823,1787080135431,-0.0
20260818-190823,1787080135533,-0.0
20260818-190823,1787080135635,-0.0
20260818-190823,1787080135536,-0.0
20260818-190823,1787080135737,-0.0
20260818-190823,1787080135839,-0.0
20260818-190823,1787080135941,-0.0
20260818-190823,1787080136043,-0.0
20260818-190823,1787080136145,-0.0
20260818-190823,1787080136247,-0.0
20260818-190823,1787080136107,-0.0
20260818-190823,1787080136349,-0.0
20260818-190823,1787080136451,-0.0
20260818-190823,1787080136553,-0.0
20260818-190823,1787080136655,-0.0
20260818-190823,1787080136511,-0.0
20260818-190823,1787080136757,-0.0
20260818-190823,1787080136859,-0.0
20260818-190823,1787080136762,-0.0
20260818-190823,1787080136961,-0.0
20260818-190823,1787080137063,-0.0
20260818-190823,1787080137165,-0.0
20260818-190823,1787080137267,-0.0
20260818-190823,1787080137369,-0.0
20260818-190823,1787080137471,-0.0
20260818-190823,1787080137573,-0.0
20260818-190823,1787080137422,-0.0
20260818-190823,1787080137675,-0.0
20260818-190823,1787080137777,-0.0
20260818-190823,1787080137879,-0.0
20260818-190823,1787080137981,-0.0
20260818-190823,1787080138083,-0.0
20260818-190823,1787080138185,-0.0
20260818-190823,1787080138034,-0.0
20260818-190823,1787080138287,-0.0
20260818-190823,1787080138389,-0.0
20260818-190823,1787080138491,-0.0
20260818-190823,1787080138593,-0.0
20260818-190823,1787080138695,-0.0
20260818-190823,1787080138797,-0.0
20260818-190823,1787080138899,-0.0
20260818-190823,1787080139001,-0.0
20260818-190823,1787080139103,-0.0
20260818-190823,1787080139205,-0.0
20260818-190823,1787080139120,-0.0
20260818-190823,1787080139307,-0.0
20260818-190823,1787080139409,-0.0
20260818-190823,1787080139511,-0.0
20260818-190823,1787080139382,-0.0
20260818-190823,1787080139613,-0.0
20260818-190823,1787080139715,-0.0
20260818-190823,1787080139817,-0.0
20260818-190823,1787080139919,-0.0
20260818-190823,1787080140021,-0.0
20260818-190823,1787080140123,-0.0
20260818-190823,1787080140004,-0.0
20260818-190823,1787080140225,-0.0
20260818-190823,1787080140327,-0.0
20260818-190823,1787080140227,-0.0
20260818-190823,1787080140429,-0.0
20260818-190823,1787080140531,-0.0
20260818-190823,1787080140506,-0.0
20260818-190823,1787080140837,-0.0
20260818-190823,1787080140770,-0.0
20260818-190823,1787080140939,-0.0
20260818-190823,1787080140878,-0.0
20260818-190823,1787080141041,-0.0
20260818-190823,1787080141009,-0.0
20260818-190823,1787080170621,-0.0
20260818-190823,1787080170723,-0.0
20260818-190823,1787080170825,-0.0
20260818-190823,1787080170927,-0.0
20260818-190823,1787080171029,-0.0
20260818-190823,1787080171085,-0.0
20260818-190823,1787080171131,-0.0
20260818-190823,1787080171233,-0.0
20260818-190823,1787080171100,-0.0
20260818-190823,1787080171335,-0.0
20260818-190823,1787080171437,-0.0
20260818-190823,1787080171539,-0.0
20260818-190823,1787080171641,0.6026679647198451
20260818-190823,1787080171743,0.6026679647198451
20260818-190823,1787080171845,0.6026679647198451
20260818-190823,1787080171947,0.6026679647198451
20260818-190823,1787080171840,0.6026679647198451
20260818-190823,1787080172019,0.6026679647198451
20260818-190823,1787080172019,0.6026679647198451
20260818-190823,1787080172019,0.6026679647198451
20260818-190823,1787080172019,0.6026679647198451
20260818-190823,1787080172019,0.6026679647198451
20260818-190823,1787080172023,0.6026679647198451
20260818-190823,1787080172023,0.6026679647198451
20260818-190823,1787080172028,0.6026679647198451
20260818-190823,1787080172033,0.6026679647198451
20260818-190823,1787080172033,0.6026679647198451
20260818-190823,1787080172033,0.6026679647198451
20260818-190823,1787080172033,0.6026679647198451
20260818-190823,1787080172033,0.6026679647198451
20260818-190823,1787080172033,0.6026679647198451
20260818-190823,1787080172033,0.6026679647198451
20260818-190823,1787080172033,0.6026679647198451
20260818-190823,1787080172038,0.6026679647198451
20260818-190823,1787080172038,0.6026679647198451
20260818-190823,1787080172038,0.6026679647198451
20260818-190823,1787080172038,0.6026679647198451
20260818-190823,1787080172038,0.6026679647198451
20260818-190823,1787080172038,0.6026679647198451
20260818-190823,1787080172038,0.6026679647198451
20260818-190823,1787080172038,0.6026679647198451
20260818-190823,1787080172047,0.6026679647198451
20260818-190823,1787080172049,0.04636165334748268
20260818-190823,1787080172051,0.04636165334748268
20260818-190823,1787080172057,0.04636165334748268
20260818-190823,1787080172057,0.04636165334748268
20260818-190823,1787080172151,-0.0
20260818-190823,1787080172253,-0.0
20260818-190823,1787080172193,-0.0
20260818-190823,1787080172355,-0.0
20260818-190823,1787080172457,0.01545395609775566
20260818-190823,1787080172559,0.01545395609775566
20260818-190823,1787080172661,0.01545395609775566
20260818-190823,1787080172763,0.01545395609775566
20260818-190823,1787080172713,0.01545395609775566
20260818-190823,1787080172865,0.01545395609775566
20260818-190823,1787080172877,0.01545395609775566
20260818-190823,1787080172967,-0.0
20260818-190823,1787080172943,-0.0
20260818-190823,1787080173069,-0.0
20260818-190823,1787080172972,-0.0
20260818-190823,1787080173171,-0.0
20260818-190823,1787080173273,-0.0
20260818-190823,1787080173375,-0.0
20260818-190823,1787080173227,-0.0
20260818-190823,1787080173477,-0.0
20260818-190823,1787080173579,-0.0
20260818-190823,1787080173681,-0.0
20260818-190823,1787080173783,-0.0
20260818-190823,1787080173885,-0.0
20260818-190823,1787080173987,-0.0
20260818-190823,1787080174089,-0.0
20260818-190823,1787080174191,-0.0
20260818-190823,1787080174293,-0.0
20260818-190823,1787080174395,-0.0
20260818-190823,1787080174497,-0.0
20260818-190823,1787080174599,-0.0
20260818-190823,1787080174701,-0.0
20260818-190823,1787080174553,-0.0
20260818-190823,1787080174803,-0.0
20260818-190823,1787080174905,-0.0
20260818-190823,1787080175007,-0.0
20260818-190823,1787080175109,-0.0
20260818-190823,1787080175211,-0.0
20260818-190823,1787080175313,-0.0
20260818-190823,1787080175415,-0.0
20260818-190823,1787080175517,-0.0
20260818-190823,1787080175619,-0.0
20260818-190823,1787080175721,-0.0
20260818-190823,1787080175823,-0.0
20260818-190823,1787080175925,-0.0
20260818-190823,1787080176027,-0.0
20260818-190823,1787080176129,-0.0
20260818-190823,1787080176231,-0.0
20260818-190823,1787080176333,-0.0
20260818-190823,1787080176435,-0.0
20260818-190823,1787080176370,-0.0
20260818-190823,1787080176537,-0.0
20260818-190823,1787080176639,-0.0
20260818-190823,1787080176741,-0.0
20260818-190823,1787080176843,-0.0
20260818-190823,1787080176945,-0.0
20260818-190823,1787080177047,-0.0
20260818-190823,1787080177149,-0.0
20260818-190823,1787080177251,-0.0
20260818-190823,1787080177353,-0.0
20260818-190823,1787080177455,-0.0
20260818-190823,1787080177557,-0.0
20260818-190823,1787080177659,-0.0
20260818-190823,1787080177761,-0.0
20260818-190823,1787080177863,-0.0
20260818-190823,1787080177965,-0.0
20260818-190823,1787080178067,-0.0
20260818-190823,1787080178169,-0.0
20260818-190823,1787080178271,-0.0
20260818-190823,1787080178373,-0.0
20260818-190823,1787080178475,-0.0
20260818-190823,1787080178577,-0.0
20260818-190823,1787080178679,-0.0
20260818-190823,1787080178781,-0.0
20260818-190823,1787080178873,-0.0
20260818-190823,1787080178883,-0.0
20260818-190823,1787080178985,-0.0
20260818-190823,1787080178876,-0.0
20260818-190823,1787080179087,-0.0
20260818-190823,1787080179189,-0.0
20260818-190823,1787080179291,-0.0
20260818-190823,1787080179393,-0.0
20260818-190823,1787080179495,-0.0
20260818-190823,1787080179597,-0.0
20260818-190823,1787080179699,-0.0
20260818-190823,1787080179801,-0.0
20260818-190823,1787080179903,-0.0
20260818-190823,1787080180005,-0.0
20260818-190823,1787080180107,-0.0
20260818-190823,1787080180209,-0.0
20260818-190823,1787080180311,-0.0
20260818-190823,1787080180227,-0.0
20260818-190823,1787080180413,-0.0
20260818-190823,1787080180515,-0.0
20260818-190823,1787080180617,-0.0
20260818-190823,1787080180719,-0.0
20260818-190823,1787080180573,-0.0
20260818-190823,1787080180821,-0.0
20260818-190823,1787080180923,-0.0
20260818-190823,1787080180803,-0.0
20260818-190823,1787080181025,-0.0
20260818-190823,1787080181127,-0.0
20260818-190823,1787080181229,-0.0
20260818-190823,1787080181331,-0.0
20260818-190823,1787080181433,-0.0
20260818-190823,1787080181535,-0.0
20260818-190823,1787080181477,-0.0
20260818-190823,1787080181637,-0.0
20260818-190823,1787080181739,-0.0
20260818-190823,1787080181841,-0.0
20260818-190823,1787080181943,-0.0
20260818-190823,1787080182045,-0.0
20260818-190823,1787080182147,-0.0
20260818-190823,1787080182249,-0.0
20260818-190823,1787080182351,-0.0
20260818-190823,1787080182453,-0.0
20260818-190823,1787080182555,-0.0
20260818-190823,1787080182657,-0.0
20260818-190823,1787080182759,-0.0
20260818-190823,1787080182861,-0.0
20260818-190823,1787080182963,-0.0
20260818-190823,1787080183065,-0.0
20260818-190823,1787080183167,-0.0
20260818-190823,1787080183269,-0.0
20260818-190823,1787080183211,-0.0
20260818-190823,1787080183371,-0.0
20260818-190823,1787080183473,-0.0
20260818-190823,1787080183575,-0.0
20260818-190823,1787080183677,-0.0
20260818-190823,1787080183779,-0.0
20260818-190823,1787080183881,-0.0
20260818-190823,1787080183983,-0.0
20260818-190823,1787080184085,-0.0
20260818-190823,1787080184187,-0.0
20260818-190823,1787080184289,-0.0
20260818-190823,1787080184391,-0.0
20260818-190823,1787080184493,-0.0
20260818-190823,1787080184595,-0.0
20260818-190823,1787080184697,-0.0
20260818-190823,1787080184799,-0.0
20260818-190823,1787080184901,-0.0
20260818-190823,1787080185003,-0.0
20260818-190823,1787080185105,-0.0
20260818-190823,1787080185207,-0.0
20260818-190823,1787080185090,-0.0
20260818-190823,1787080185309,-0.0
20260818-190823,1787080185411,-0.0
20260818-190823,1787080185513,-0.0
20260818-190823,1787080185615,-0.0
20260818-190823,1787080185548,-0.0
20260818-190823,1787080185717,-0.0
20260818-190823,1787080185819,-0.0
20260818-190823,1787080185921,-0.0
20260818-190823,1787080186023,-0.0
20260818-190823,1787080186125,-0.0
20260818-190823,1787080186227,-0.0
20260818-190823,1787080186329,-0.0
20260818-190823,1787080186431,-0.0
20260818-190823,1787080186488,-0.0
20260818-190823,1787080186533,-0.0
20260818-190823,1787080186635,-0.0
20260818-190823,1787080186514,-0.0
20260818-190823,1787080186737,-0.0
20260818-190823,1787080186839,-0.0
20260818-190823,1787080186941,-0.0
20260818-190823,1787080187043,-0.0
20260818-190823,1787080186928,-0.0
20260818-190823,1787080187145,-0.0
20260818-190823,1787080187090,-0.0
20260818-190823,1787080187247,-0.0
20260818-190823,1787080187349,-0.0
20260818-190823,1787080187451,-0.0
20260818-190823,1787080187553,-0.0
20260818-190823,1787080187426,-0.0
20260818-190823,1787080187655,-0.0
20260818-190823,1787080187757,-0.0
20260818-190823,1787080187859,2.627176596492719
20260818-190823,1787080187961,2.627176596492719
20260818-190823,1787080188063,2.627176596492719
20260818-190823,1787080188165,2.627176596492719
20260818-190823,1787080188165,2.627176596492719
20260818-190823,1787080188165,2.627176596492719
20260818-190823,1787080188165,2.627176596492719
20260818-190823,1787080188165,2.627176596492719
20260818-190823,1787080188165,2.627176596492719
20260818-190823,1787080188165,2.627176596492719
20260818-190823,1787080188165,2.627176596492719
20260818-190823,1787080188165,2.627176596492719
20260818-190823,1787080188165,2.627176596492719
20260818-190823,1787080188165,2.627176596492719
20260818-190823,1787080188165,2.627176596492719
20260818-190823,1787080188165,2.627176596492719
20260818-190823,1787080188165,2.627176596492719
20260818-190823,1787080188165,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188166,2.627176596492719
20260818-190823,1787080188168,2.627176596492719
20260818-190823,1787080188168,2.627176596492719
20260818-190823,1787080188168,2.627176596492719
20260818-190823,1787080188168,2.627176596492719
20260818-190823,1787080188168,2.627176596492719
20260818-190823,1787080188168,2.627176596492719
20260818-190823,1787080188168,2.627176596492719
20260818-190823,1787080188168,2.627176596492719
20260818-190823,1787080188168,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188174,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188175,2.627176596492719
20260818-190823,1787080188180,2.627176596492719
20260818-190823,1787080188180,2.627176596492719
20260818-190823,1787080188180,2.627176596492719
20260818-190823,1787080188180,2.627176596492719
20260818-190823,1787080188180,2.627176596492719
20260818-190823,1787080188182,2.627176596492719
20260818-190823,1787080188182,2.627176596492719
20260818-190823,1787080188182,2.627176596492719
20260818-190823,1787080188182,2.627176596492719
20260818-190823,1787080188183,2.627176596492719
20260818-190823,1787080188190,2.627176596492719
20260818-190823,1787080188190,2.627176596492719
20260818-190823,1787080188190,2.627176596492719
